experiment,workflow,energy_trace,shift_mode,c_value,deadline_factor,deadline,task_ordering,scheduling_hash,power_distribution,min_makespan,makespan,workflow_stretch,brown_energy_used,green_energy_used,total_energy,green_energy_not_used,max_active_tasks,active_tasks_mean,active_tasks_std,number_of_tasks,scheduling_violations
J45_E25,montage,trace-1,none,0.5,2,41752,energy,-5971104966057141546,exponential,20876,33465,33465,0,3768783.785351751,3768783.785351751,6512843216.214648,762,25.51851851851852,104.34914917531842,992,0
J45_E26,montage,trace-1,none,0.5,2,41752,power,-965201868637301144,exponential,20876,34789,34789,2.982471603019121e-07,3768783.785351468,3768783.785351766,6512843216.214648,514,66.16363636363636,112.49632224551004,992,0
J45_E27,montage,trace-1,none,0.5,2,41752,runtime,-6208457695267957303,exponential,20876,33465,33465,1.0209506573488625e-06,3768783.785352549,3768783.78535357,6512843216.214648,762,29.229166666666668,110.67342020429436,992,0
J45_E28,montage,trace-1,none,0.5,2,41752,runtime_ascending,3205807075310364070,exponential,20876,27693,27693,4.1773797754274256e-07,3768783.785351347,3768783.785351765,6512843216.214648,762,74.27659574468085,172.38338239891206,992,0
J45_E29,montage,trace-1,none,0.8,2,41752,energy,-8738353441355180496,exponential,20876,38774,38774,0,3768783.785351751,3768783.785351751,6512843216.214649,762,30.90740740740741,104.92589811404254,992,0
J45_E30,montage,trace-1,none,0.8,2,41752,power,3536370230023649284,exponential,20876,39691,39691,1.3412724264583176e-07,3768783.785351627,3768783.785351761,6512843216.214648,385,30.5625,47.72552554229537,992,0
J45_E31,montage,trace-1,none,0.8,2,41752,runtime,4571145281411651283,exponential,20876,38774,38774,1.0461445043574713e-06,3768783.7853525258,3768783.785353572,6512843216.214648,762,33.833333333333336,111.25231689355687,992,0
J45_E32,montage,trace-1,none,0.8,2,41752,runtime_ascending,-742930509576726246,exponential,20876,31911,31911,4.3309422714798984e-07,3768783.785353128,3768783.785353561,6512843216.214648,762,74.19148936170212,172.41880739462778,992,0
J45_E33,montage,trace-1,none,0,4,83504,energy,4460309587033641322,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E34,montage,trace-1,none,0,4,83504,power,4460309587033641322,exponential,20876,20662,20662,0,3768783.785349951,3768783.785349951,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E35,montage,trace-1,none,0,4,83504,runtime,4460309587033641322,exponential,20876,20662,20662,1.0439850317567334e-06,3768783.7853525258,3768783.78535357,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E36,montage,trace-1,none,0,4,83504,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,5.775389499973471e-07,3768783.785352985,3768783.7853535623,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E37,montage,trace-1,none,0.2,4,83504,energy,62730095787366959,exponential,20876,36850,36850,0,3768783.7853517495,3768783.7853517495,6512843216.214649,762,28.846153846153847,105.87161752179736,992,0
J45_E38,montage,trace-1,none,0.2,4,83504,power,-5890610275992754919,exponential,20876,39885,39885,0,3768783.7853481434,3768783.7853481434,6512843216.214648,698,112.71296296296296,198.51509751789828,992,0
J45_E39,montage,trace-1,none,0.2,4,83504,runtime,4261130491191021205,exponential,20876,36850,36850,1.0247897197501743e-06,3768783.7853525477,3768783.7853535726,6512843216.214648,762,33.369565217391305,112.36989685768499,992,0
J45_E40,montage,trace-1,none,0.2,4,83504,runtime_ascending,-7393662513265871358,exponential,20876,29041,29041,4.335741099481538e-07,3768783.785353126,3768783.7853535595,6512843216.214648,762,60.93333333333333,161.20263927458168,992,0
J45_E41,montage,trace-1,none,0.5,4,83504,energy,-1963883846549099518,exponential,20876,57532,57532,8560.363282824375,3760223.4220689256,3768783.78535175,6512851776.577931,762,29.24074074074074,104.94723475375527,992,0
J45_E42,montage,trace-1,none,0.5,4,83504,power,329373650555746491,exponential,20876,61650,61650,8246.890061334676,3760536.8952904274,3768783.785351762,6512851463.10471,385,30.172727272727272,53.07496154452173,992,0
J45_E43,montage,trace-1,none,0.5,4,83504,runtime,-4013596317692112982,exponential,20876,57532,57532,8560.36328380455,3760223.422069765,3768783.78535357,6512851776.57793,762,34.083333333333336,111.23864194151648,992,0
J45_E44,montage,trace-1,none,0.5,4,83504,runtime_ascending,4491229513209137995,exponential,20876,41680,41680,4.1773797754274256e-07,3768783.7853513495,3768783.785351767,6512843216.214648,762,74.25531914893617,172.39243250882265,992,0
J45_E45,montage,trace-1,none,0.8,4,83504,energy,-2179854341697588163,exponential,20876,73608,73608,176857.27872699036,3591926.5066247587,3768783.785351749,6513020073.493375,762,25.660377358490567,105.29353537688131,992,0
J45_E46,montage,trace-1,none,0.8,4,83504,power,4934731344772488059,exponential,20876,75933,75933,99121.62500886354,3669662.160342896,3768783.7853517593,6512942337.839657,385,18.60909090909091,43.11305714529739,992,0
J45_E47,montage,trace-1,none,0.8,4,83504,runtime,-9007692822538299877,exponential,20876,73608,73608,189344.43651552466,3579439.348838047,3768783.7853535716,6513032560.651162,762,29.659574468085108,111.74938509620625,992,0
J45_E48,montage,trace-1,none,0.8,4,83504,runtime_ascending,8821700921374353819,exponential,20876,56930,56930,9632.1888941448,3759151.596459412,3768783.7853535567,6512852848.403542,762,74.06382978723404,172.47374144884114,992,0
J45_E49,montage,trace-1,none,0,8,167008,energy,4460309587033641322,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E50,montage,trace-1,none,0,8,167008,power,4460309587033641322,exponential,20876,20662,20662,0,3768783.785349951,3768783.785349951,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E51,montage,trace-1,none,0,8,167008,runtime,4460309587033641322,exponential,20876,20662,20662,1.0439850317567334e-06,3768783.7853525258,3768783.78535357,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E52,montage,trace-1,none,0,8,167008,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,5.775389499973471e-07,3768783.785352985,3768783.7853535623,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E53,montage,trace-1,none,0.2,8,167008,energy,-7384052456409473469,exponential,20876,86564,86564,0,3768783.7853517504,3768783.7853517504,6512843216.214648,762,33.5,113.34955766222568,992,0
J45_E54,montage,trace-1,none,0.2,8,167008,power,-6993506574286956855,exponential,20876,86787,86787,36.705461167575365,3768747.079890596,3768783.785351764,6512843252.92011,592,75.91919191919192,148.50332757679593,992,0
J45_E55,montage,trace-1,none,0.2,8,167008,runtime,-8486857313925777553,exponential,20876,86564,86564,1.035070962274176e-06,3768783.785352537,3768783.785353572,6512843216.214648,762,39.9,121.18343798153954,992,0
J45_E56,montage,trace-1,none,0.2,8,167008,runtime_ascending,-1125241114030001651,exponential,20876,40175,40175,5.866567232004627e-07,3768783.7853529756,3768783.7853535623,6512843216.214648,762,45.74418604651163,148.80429669667853,992,0
J45_E57,montage,trace-1,none,0.5,8,167008,energy,8182942419736679222,exponential,20876,125570,125570,0,3768783.7853517514,3768783.7853517514,6512843216.214648,762,33.6,139.44881646608945,992,0
J45_E58,montage,trace-1,none,0.5,8,167008,power,2008726850008292324,exponential,20876,123495,123495,39683.86931883463,3729099.9160329252,3768783.7853517598,6512882900.083967,385,33.506493506493506,53.11943429089607,992,0
J45_E59,montage,trace-1,none,0.5,8,167008,runtime,8182942419736679222,exponential,20876,125570,125570,1.0104796999144128e-06,3768783.785352562,3768783.7853535726,6512843216.214647,762,33.6,139.44881646608945,992,0
J45_E60,montage,trace-1,none,0.5,8,167008,runtime_ascending,4081869791756505555,exponential,20876,86799,86799,38349.89850206881,3730433.886851493,3768783.7853535614,6512881566.11315,762,87.7,194.77859225284487,992,0
J45_E61,montage,trace-1,none,0.8,8,167008,energy,5416914665365827579,exponential,20876,145827,145827,8560.363282824166,3760223.4220689274,3768783.7853517514,6512851776.57793,762,33.6,139.44881646608945,992,0
J45_E62,montage,trace-1,none,0.8,8,167008,power,5123021790697575264,exponential,20876,148418,148418,9759.698723376661,3759024.086628384,3768783.7853517607,6512852975.913371,385,21.28125,47.08328636855288,992,0
J45_E63,montage,trace-1,none,0.8,8,167008,runtime,5416914665365827579,exponential,20876,145827,145827,8560.36328383491,3760223.422069738,3768783.785353573,6512851776.57793,762,33.6,139.44881646608945,992,0
J45_E64,montage,trace-1,none,0.8,8,167008,runtime_ascending,-3330901816519222060,exponential,20876,107007,107007,4.330851677281089e-07,3768783.785353121,3768783.785353554,6512843216.214647,762,74.06382978723404,172.47374144884114,992,0
J45_E65,montage,trace-1,left,0,1,20876,energy,4460309587033641322,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E66,montage,trace-1,left,0,1,20876,power,4460309587033641322,exponential,20876,20662,20662,0,3768783.785349951,3768783.785349951,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E67,montage,trace-1,left,0,1,20876,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E68,montage,trace-1,left,0,1,20876,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,5.775389499973471e-07,3768783.785352985,3768783.7853535623,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E69,montage,trace-1,left,0.2,1,20876,energy,-6808899217434166503,exponential,20876,20836,20836,0,3768783.7853517532,3768783.7853517532,6512843216.214648,762,34.78431372549019,107.14202046358659,992,0
J45_E70,montage,trace-1,left,0.2,1,20876,power,-1623282403038867272,exponential,20876,20863,20863,0,3768783.78534995,3768783.78534995,6512843216.214648,762,144.05208333333334,238.3159941091777,992,0
J45_E71,montage,trace-1,left,0.2,1,20876,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E72,montage,trace-1,left,0.2,1,20876,runtime_ascending,-360571183906229434,exponential,20876,20691,20691,8.323567168844193e-07,3768783.7853527362,3768783.7853535684,6512843216.214648,762,96.27906976744185,203.1111970350695,992,0
J45_E73,montage,trace-1,left,0.5,1,20876,energy,2663072677730676274,exponential,20876,20662,20662,0,3768783.785351753,3768783.785351753,6512843216.214648,762,33.13725490196079,107.21642031104062,992,0
J45_E74,montage,trace-1,left,0.5,1,20876,power,2172780855846241334,exponential,20876,20662,20662,0,3768783.7853499493,3768783.7853499493,6512843216.214648,762,164.53535353535352,245.53923636461158,992,0
J45_E75,montage,trace-1,left,0.5,1,20876,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E76,montage,trace-1,left,0.5,1,20876,runtime_ascending,-9140898475554842766,exponential,20876,20734,20734,6.365645344175164e-07,3768783.7853529286,3768783.785353565,6512843216.214648,762,106.11111111111111,208.49855266798969,992,0
J45_E77,montage,trace-1,left,0.8,1,20876,energy,-7264280169756601589,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,38.5,134.14243753707137,992,0
J45_E78,montage,trace-1,left,0.8,1,20876,power,8326578898677249544,exponential,20876,20662,20662,0,3768783.7853499516,3768783.7853499516,6512843216.214648,708,84.2063492063492,172.15617054236415,992,0
J45_E79,montage,trace-1,left,0.8,1,20876,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E80,montage,trace-1,left,0.8,1,20876,runtime_ascending,-211139547172471361,exponential,20876,20777,20777,6.327254720162045e-07,3768783.785352932,3768783.7853535647,6512843216.214648,762,107.57777777777778,207.81126586935133,992,0
J45_E81,montage,trace-1,left,0,2,41752,energy,4460309587033641322,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E82,montage,trace-1,left,0,2,41752,power,4460309587033641322,exponential,20876,20662,20662,0,3768783.785349951,3768783.785349951,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E83,montage,trace-1,left,0,2,41752,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E84,montage,trace-1,left,0,2,41752,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,5.775389499973471e-07,3768783.785352985,3768783.7853535623,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E85,montage,trace-1,left,0.2,2,41752,energy,-6507669727708607946,exponential,20876,26377,26377,0,3768783.7853517504,3768783.7853517504,6512843216.214648,762,26.576923076923077,106.23343629208904,992,0
J45_E86,montage,trace-1,left,0.2,2,41752,power,2074208109696335938,exponential,20876,27292,27292,0,3768783.7853499474,3768783.7853499474,6512843216.214648,722,116.3076923076923,204.1622273729521,992,0
J45_E87,montage,trace-1,left,0.2,2,41752,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E88,montage,trace-1,left,0.2,2,41752,runtime_ascending,7996539751827072016,exponential,20876,23474,23474,5.856969576001347e-07,3768783.785352977,3768783.785353563,6512843216.214648,762,51.627906976744185,147.28398601338552,992,0
J45_E89,montage,trace-1,left,0.5,2,41752,energy,-5971104966057141546,exponential,20876,33465,33465,0,3768783.785351751,3768783.785351751,6512843216.214648,762,25.51851851851852,104.34914917531842,992,0
J45_E90,montage,trace-1,left,0.5,2,41752,power,-965201868637301144,exponential,20876,34789,34789,2.982471603019121e-07,3768783.785351468,3768783.785351766,6512843216.214648,514,66.16363636363636,112.49632224551004,992,0
J45_E91,montage,trace-1,left,0.5,2,41752,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E92,montage,trace-1,left,0.5,2,41752,runtime_ascending,3205807075310364070,exponential,20876,27693,27693,4.1773797754274256e-07,3768783.785351347,3768783.785351765,6512843216.214648,762,74.27659574468085,172.38338239891206,992,0
J45_E93,montage,trace-1,left,0.8,2,41752,energy,-8738353441355180496,exponential,20876,38774,38774,0,3768783.785351751,3768783.785351751,6512843216.214649,762,30.90740740740741,104.92589811404254,992,0
J45_E94,montage,trace-1,left,0.8,2,41752,power,3536370230023649284,exponential,20876,39691,39691,1.3412724264583176e-07,3768783.785351627,3768783.785351761,6512843216.214648,385,30.5625,47.72552554229537,992,0
J45_E95,montage,trace-1,left,0.8,2,41752,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E96,montage,trace-1,left,0.8,2,41752,runtime_ascending,-742930509576726246,exponential,20876,31911,31911,4.3309422714798984e-07,3768783.785353128,3768783.785353561,6512843216.214648,762,74.19148936170212,172.41880739462778,992,0
J45_E97,montage,trace-1,left,0,4,83504,energy,4460309587033641322,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E98,montage,trace-1,left,0,4,83504,power,4460309587033641322,exponential,20876,20662,20662,0,3768783.785349951,3768783.785349951,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E99,montage,trace-1,left,0,4,83504,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E100,montage,trace-1,left,0,4,83504,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,5.775389499973471e-07,3768783.785352985,3768783.7853535623,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E101,montage,trace-1,left,0.2,4,83504,energy,62730095787366959,exponential,20876,36850,36850,0,3768783.7853517495,3768783.7853517495,6512843216.214649,762,28.846153846153847,105.87161752179736,992,0
J45_E102,montage,trace-1,left,0.2,4,83504,power,-5890610275992754919,exponential,20876,39885,39885,0,3768783.7853481434,3768783.7853481434,6512843216.214648,698,112.71296296296296,198.51509751789828,992,0
J45_E103,montage,trace-1,left,0.2,4,83504,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E104,montage,trace-1,left,0.2,4,83504,runtime_ascending,-7393662513265871358,exponential,20876,29041,29041,4.335741099481538e-07,3768783.785353126,3768783.7853535595,6512843216.214648,762,60.93333333333333,161.20263927458168,992,0
J45_E105,montage,trace-1,left,0.5,4,83504,energy,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E106,montage,trace-1,left,0.5,4,83504,power,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E107,montage,trace-1,left,0.5,4,83504,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E108,montage,trace-1,left,0.5,4,83504,runtime_ascending,4491229513209137995,exponential,20876,41680,41680,4.1773797754274256e-07,3768783.7853513495,3768783.785351767,6512843216.214648,762,74.25531914893617,172.39243250882265,992,0
J45_E109,montage,trace-1,left,0.8,4,83504,energy,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E110,montage,trace-1,left,0.8,4,83504,power,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E111,montage,trace-1,left,0.8,4,83504,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E112,montage,trace-1,left,0.8,4,83504,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E113,montage,trace-1,left,0,8,167008,energy,4460309587033641322,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E114,montage,trace-1,left,0,8,167008,power,4460309587033641322,exponential,20876,20662,20662,0,3768783.785349951,3768783.785349951,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E115,montage,trace-1,left,0,8,167008,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E116,montage,trace-1,left,0,8,167008,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,5.775389499973471e-07,3768783.785352985,3768783.7853535623,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E117,montage,trace-1,left,0.2,8,167008,energy,-7384052456409473469,exponential,20876,86564,86564,0,3768783.7853517504,3768783.7853517504,6512843216.214648,762,33.5,113.34955766222568,992,0
J45_E118,montage,trace-1,left,0.2,8,167008,power,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E119,montage,trace-1,left,0.2,8,167008,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E120,montage,trace-1,left,0.2,8,167008,runtime_ascending,-1125241114030001651,exponential,20876,40175,40175,5.866567232004627e-07,3768783.7853529756,3768783.7853535623,6512843216.214648,762,45.74418604651163,148.80429669667853,992,0
J45_E121,montage,trace-1,left,0.5,8,167008,energy,8182942419736679222,exponential,20876,125570,125570,0,3768783.7853517514,3768783.7853517514,6512843216.214648,762,33.6,139.44881646608945,992,0
J45_E122,montage,trace-1,left,0.5,8,167008,power,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E123,montage,trace-1,left,0.5,8,167008,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E124,montage,trace-1,left,0.5,8,167008,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E125,montage,trace-1,left,0.8,8,167008,energy,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E126,montage,trace-1,left,0.8,8,167008,power,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E127,montage,trace-1,left,0.8,8,167008,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E128,montage,trace-1,left,0.8,8,167008,runtime_ascending,-3330901816519222060,exponential,20876,107007,107007,4.330851677281089e-07,3768783.785353121,3768783.785353554,6512843216.214647,762,74.06382978723404,172.47374144884114,992,0
J45_E129,montage,trace-1,right-left,0,1,20876,energy,4460309587033641322,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E130,montage,trace-1,right-left,0,1,20876,power,4460309587033641322,exponential,20876,20662,20662,0,3768783.785349951,3768783.785349951,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E131,montage,trace-1,right-left,0,1,20876,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E132,montage,trace-1,right-left,0,1,20876,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,5.775389499973471e-07,3768783.785352985,3768783.7853535623,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E133,montage,trace-1,right-left,0.2,1,20876,energy,-6808899217434166503,exponential,20876,20836,20836,0,3768783.7853517532,3768783.7853517532,6512843216.214648,762,34.78431372549019,107.14202046358659,992,0
J45_E134,montage,trace-1,right-left,0.2,1,20876,power,-1623282403038867272,exponential,20876,20863,20863,0,3768783.78534995,3768783.78534995,6512843216.214648,762,144.05208333333334,238.3159941091777,992,0
J45_E135,montage,trace-1,right-left,0.2,1,20876,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E136,montage,trace-1,right-left,0.2,1,20876,runtime_ascending,-360571183906229434,exponential,20876,20691,20691,8.323567168844193e-07,3768783.7853527362,3768783.7853535684,6512843216.214648,762,96.27906976744185,203.1111970350695,992,0
J45_E137,montage,trace-1,right-left,0.5,1,20876,energy,2663072677730676274,exponential,20876,20662,20662,0,3768783.785351753,3768783.785351753,6512843216.214648,762,33.13725490196079,107.21642031104062,992,0
J45_E138,montage,trace-1,right-left,0.5,1,20876,power,2172780855846241334,exponential,20876,20662,20662,0,3768783.7853499493,3768783.7853499493,6512843216.214648,762,164.53535353535352,245.53923636461158,992,0
J45_E139,montage,trace-1,right-left,0.5,1,20876,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E140,montage,trace-1,right-left,0.5,1,20876,runtime_ascending,-9140898475554842766,exponential,20876,20734,20734,6.365645344175164e-07,3768783.7853529286,3768783.785353565,6512843216.214648,762,106.11111111111111,208.49855266798969,992,0
J45_E141,montage,trace-1,right-left,0.8,1,20876,energy,-7264280169756601589,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,38.5,134.14243753707137,992,0
J45_E142,montage,trace-1,right-left,0.8,1,20876,power,8326578898677249544,exponential,20876,20662,20662,0,3768783.7853499516,3768783.7853499516,6512843216.214648,708,84.2063492063492,172.15617054236415,992,0
J45_E143,montage,trace-1,right-left,0.8,1,20876,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E144,montage,trace-1,right-left,0.8,1,20876,runtime_ascending,-211139547172471361,exponential,20876,20777,20777,6.327254720162045e-07,3768783.785352932,3768783.7853535647,6512843216.214648,762,107.57777777777778,207.81126586935133,992,0
J45_E145,montage,trace-1,right-left,0,2,41752,energy,4460309587033641322,exponential,20876,20662,20662,0,3768783.785351752,3768783.785351752,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E146,montage,trace-1,right-left,0,2,41752,power,4460309587033641322,exponential,20876,20662,20662,0,3768783.785349951,3768783.785349951,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E147,montage,trace-1,right-left,0,2,41752,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E148,montage,trace-1,right-left,0,2,41752,runtime_ascending,4460309587033641322,exponential,20876,20662,20662,5.775389499973471e-07,3768783.785352985,3768783.7853535623,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E149,montage,trace-1,right-left,0.2,2,41752,energy,-6507669727708607946,exponential,20876,26377,26377,0,3768783.7853517504,3768783.7853517504,6512843216.214648,762,26.576923076923077,106.23343629208904,992,0
J45_E150,montage,trace-1,right-left,0.2,2,41752,power,2074208109696335938,exponential,20876,27292,27292,0,3768783.7853499474,3768783.7853499474,6512843216.214648,722,116.3076923076923,204.1622273729521,992,0
J45_E151,montage,trace-1,right-left,0.2,2,41752,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E152,montage,trace-1,right-left,0.2,2,41752,runtime_ascending,7996539751827072016,exponential,20876,23474,23474,5.856969576001347e-07,3768783.785352977,3768783.785353563,6512843216.214648,762,51.627906976744185,147.28398601338552,992,0
J45_E153,montage,trace-1,right-left,0.5,2,41752,energy,-5971104966057141546,exponential,20876,33465,33465,0,3768783.785351751,3768783.785351751,6512843216.214648,762,25.51851851851852,104.34914917531842,992,0
J45_E154,montage,trace-1,right-left,0.5,2,41752,power,-965201868637301144,exponential,20876,34789,34789,2.982471603019121e-07,3768783.785351468,3768783.785351766,6512843216.214648,514,66.16363636363636,112.49632224551004,992,0
J45_E155,montage,trace-1,right-left,0.5,2,41752,runtime,4460309587033641322,exponential,20876,20662,20662,9.513676513250857e-07,3768783.785352618,3768783.7853535693,6512843216.214648,762,50.166666666666664,153.91009986540752,992,0
J45_E156,montage,trace-1,right-left,0.5,2,41752,runtime_ascending,3205807075310364070,exponential,20876,27693,27693,4.1773797754274256e-07,3768783.785351347,3768783.785351765,6512843216.214648,762,74.27659574468085,172.38338239891206,992,0
